country,organ,year,pub_count
ET,kidney,2018,5
ET,kidney,2019,17
ET,kidney,2020,26
ET,kidney,2021,22
ET,kidney,2022,17
ET,kidney,2023,5
ET,knee,2020,2
ET,knee,2021,1
ET,knee,2022,1
ET,liver,2016,1
ET,liver,2017,11
ET,liver,2018,26
ET,liver,2019,38
ET,liver,2020,76
ET,liver,2021,82
ET,liver,2022,115
ET,liver,2023,16
ET,lung,2018,4
ET,lung,2019,4
ET,lung,2020,1
ET,lung,2021,4
ET,lung,2022,12
ET,lung,2023,1
ET,lymph node,2018,1
ET,lymph node,2019,2
ET,lymph node,2020,1
ET,lymph node,2021,2
ET,lymph node,2022,6
ET,muscular system,2020,1
ET,pancreas,2022,1
ET,pelvis,2021,1
ET,peripheral nervous system,2019,1
ET,peripheral nervous system,2020,1
ET,peripheral nervous system,2021,1
ET,placenta,2020,1
ET,placenta,2021,6
ET,placenta,2022,3
ET,prostate,2018,2
ET,prostate,2020,5
ET,prostate,2021,2
ET,prostate,2022,3
ET,prostate,2023,2
ET,skeletal,2018,1
ET,skeletal,2019,4
ET,skeletal,2020,3
ET,skeletal,2021,3
ET,skeletal,2022,5
ET,skin,2017,2
ET,skin,2018,6
ET,skin,2019,6
ET,skin,2020,3
ET,skin,2021,10
ET,skin,2022,11
ET,skin,2023,1
ET,small intestine,2022,1
ET,spinal cord,2019,1
ET,spinal cord,2020,1
ET,spleen,2021,1
ET,thymus,2020,1
ET,thymus,2021,1
ET,thymus,2022,1
ET,thymus,2023,1
ET,trachea,2018,2
ET,trachea,2020,1
ET,trachea,2021,3
ET,ureter,2017,1
ET,ureter,2019,1
ET,ureter,2020,1
ET,ureter,2021,2
ET,ureter,2022,3
ET,urinary bladder,2018,2
ET,urinary bladder,2019,1
ET,urinary bladder,2020,1
ET,urinary bladder,2022,1
ET,uterus,2019,2
ET,uterus,2022,3
FI,blood vasculature,2023,1
FI,bone marrow,2016,2
FI,bone marrow,2017,3
FI,bone marrow,2018,7
FI,bone marrow,2019,6
FI,bone marrow,2020,6
FI,bone marrow,2021,5
FI,bone marrow,2022,3
FI,bone marrow,2023,1
FI,brain,2015,3
FI,brain,2016,15
FI,brain,2017,40
FI,brain,2018,61
FI,brain,2019,76
FI,brain,2020,103
FI,brain,2021,112
FI,brain,2022,143
FI,brain,2023,29
FI,eye,2016,3
FI,eye,2017,7
FI,eye,2018,8
FI,eye,2019,27
FI,eye,2020,17
FI,eye,2021,20
FI,eye,2022,26
FI,eye,2023,2
FI,fallopian tube,2020,1
FI,fallopian tube,2021,1
FI,heart,2014,1
FI,heart,2015,1
FI,heart,2016,6
FI,heart,2017,18
FI,heart,2018,23
FI,heart,2019,40
FI,heart,2020,62
FI,heart,2021,67
FI,heart,2022,101
FI,heart,2023,16
FI,kidney,2015,1
FI,kidney,2016,2
FI,kidney,2017,9
FI,kidney,2018,23
FI,kidney,2019,33
FI,kidney,2020,25
FI,kidney,2021,46
FI,kidney,2022,46
FI,kidney,2023,8
FI,knee,2014,1
FI,knee,2016,2
FI,knee,2017,6
FI,knee,2018,19
FI,knee,2019,18
FI,knee,2020,20
FI,knee,2021,15
FI,knee,2022,25
FI,knee,2023,3
FI,large intestine,2019,1
FI,large intestine,2022,1
FI,liver,2014,3
FI,liver,2016,8
FI,liver,2017,24
FI,liver,2018,42
FI,liver,2019,78
FI,liver,2020,91
FI,liver,2021,117
FI,liver,2022,132
FI,liver,2023,27
FI,lung,2014,2
FI,lung,2016,2
FI,lung,2017,5
FI,lung,2018,20
FI,lung,2019,25
FI,lung,2020,28
FI,lung,2021,41
FI,lung,2022,36
FI,lung,2023,7
FI,lymph node,2017,3
FI,lymph node,2018,3
FI,lymph node,2019,2
FI,lymph node,2020,9
FI,lymph node,2021,7
FI,lymph node,2022,7
FI,lymph node,2023,5
FI,lymph vasculature,2023,1
FI,muscular system,2019,1
FI,muscular system,2020,1
FI,muscular system,2021,1
FI,ovary,2015,1
FI,ovary,2017,2
FI,ovary,2018,3
FI,ovary,2019,10
FI,ovary,2020,5
FI,ovary,2021,8
FI,ovary,2022,8
FI,ovary,2023,2
FI,pancreas,2014,1
FI,pancreas,2018,1
FI,pancreas,2019,3
FI,pancreas,2020,1
FI,pancreas,2021,5
FI,pancreas,2022,3
FI,pancreas,2023,1
FI,pelvis,2017,1
FI,pelvis,2019,1
FI,pelvis,2020,1
FI,pelvis,2021,4
FI,pelvis,2022,3
FI,pelvis,2023,1
FI,peripheral nervous system,2019,1
FI,peripheral nervous system,2020,2
FI,peripheral nervous system,2021,1
FI,peripheral nervous system,2022,1
FI,peripheral nervous system,2023,1
FI,placenta,2015,1
FI,placenta,2016,1
FI,placenta,2017,4
FI,placenta,2018,4
FI,placenta,2019,3
FI,placenta,2020,7
FI,placenta,2021,8
FI,placenta,2022,11
FI,placenta,2023,2
FI,prostate,2014,1
FI,prostate,2016,1
FI,prostate,2017,10
FI,prostate,2018,17
FI,prostate,2019,23
FI,prostate,2020,32
FI,prostate,2021,37
FI,prostate,2022,51
FI,prostate,2023,12
FI,skeletal,2015,1
FI,skeletal,2016,3
FI,skeletal,2017,14
FI,skeletal,2018,37
FI,skeletal,2019,24
FI,skeletal,2020,39
FI,skeletal,2021,36
FI,skeletal,2022,38
FI,skeletal,2023,14
FI,skin,2016,2
FI,skin,2017,11
FI,skin,2018,14
FI,skin,2019,27
FI,skin,2020,33
FI,skin,2021,33
FI,skin,2022,32
FI,skin,2023,7
FI,small intestine,2017,1
FI,small intestine,2018,4
FI,small intestine,2020,2
FI,small intestine,2021,3
FI,small intestine,2022,3
FI,spinal cord,2017,6
FI,spinal cord,2018,5
FI,spinal cord,2019,4
FI,spinal cord,2020,2
FI,spinal cord,2021,8
FI,spinal cord,2022,11
FI,spleen,2017,1
FI,spleen,2018,1
FI,spleen,2019,4
FI,spleen,2020,1
FI,spleen,2021,1
FI,thymus,2017,1
FI,thymus,2018,2
FI,thymus,2020,1
FI,thymus,2021,2
FI,thymus,2022,3
FI,trachea,2017,2
FI,trachea,2019,1
FI,trachea,2021,2
FI,trachea,2022,3
FI,ureter,2019,1
FI,ureter,2020,1
FI,ureter,2021,1
FI,urinary bladder,2017,2
FI,urinary bladder,2018,1
FI,urinary bladder,2019,4
FI,urinary bladder,2020,2
FI,urinary bladder,2021,3
FI,urinary bladder,2022,4
FI,urinary bladder,2023,3
FI,uterus,2018,1
FI,uterus,2019,1
FI,uterus,2020,1
FI,uterus,2022,1
FJ,brain,2020,1
FJ,brain,2021,1
FJ,heart,2020,1
FJ,heart,2021,1
FJ,heart,2022,1
FJ,liver,2019,1
FJ,liver,2020,1
FJ,liver,2021,1
FJ,liver,2022,1
FJ,skeletal,2019,1
FJ,skin,2020,1
FK,skin,2019,1
FO,heart,2019,3
FO,kidney,2022,1
FO,placenta,2022,1
FO,skeletal,2019,1
FO,skeletal,2022,3
FO,skeletal,2023,1
FO,skin,2020,1
FR,blood vasculature,2020,1
FR,blood vasculature,2021,1
FR,bone marrow,2014,1
FR,bone marrow,2015,1
FR,bone marrow,2016,11
FR,bone marrow,2017,17
FR,bone marrow,2018,36
FR,bone marrow,2019,37
FR,bone marrow,2020,50
FR,bone marrow,2021,69
FR,bone marrow,2022,43
FR,bone marrow,2023,7
FR,brain,2008,1
FR,brain,2014,12
FR,brain,2015,18
FR,brain,2016,69
FR,brain,2017,207
FR,brain,2018,302
FR,brain,2019,423
FR,brain,2020,471
FR,brain,2021,626
FR,brain,2022,629
FR,brain,2023,132
FR,eye,2015,6
FR,eye,2016,4
FR,eye,2017,28
FR,eye,2018,53
FR,eye,2019,58
FR,eye,2020,78
FR,eye,2021,92
FR,eye,2022,106
FR,eye,2023,17
FR,fallopian tube,2018,1
FR,fallopian tube,2019,2
FR,fallopian tube,2020,2
FR,fallopian tube,2022,1
FR,heart,2014,2
FR,heart,2015,12
FR,heart,2016,19
FR,heart,2017,63
FR,heart,2018,120
FR,heart,2019,165
FR,heart,2020,208
FR,heart,2021,362
FR,heart,2022,388
FR,heart,2023,88
FR,kidney,2014,3
FR,kidney,2015,1
FR,kidney,2016,24
FR,kidney,2017,68
FR,kidney,2018,139
FR,kidney,2019,191
FR,kidney,2020,224
FR,kidney,2021,340
FR,kidney,2022,337
FR,kidney,2023,66
FR,knee,2015,1
FR,knee,2016,7
FR,knee,2017,10
FR,knee,2018,30
FR,knee,2019,44
FR,knee,2020,45
FR,knee,2021,68
FR,knee,2022,89
FR,knee,2023,26
FR,large intestine,2021,1
FR,liver,2014,7
FR,liver,2015,13
FR,liver,2016,32
FR,liver,2017,143
FR,liver,2018,259
FR,liver,2019,342
FR,liver,2020,421
FR,liver,2021,551
FR,liver,2022,544
FR,liver,2023,144
FR,lung,2015,5
FR,lung,2016,22
FR,lung,2017,88
FR,lung,2018,158
FR,lung,2019,207
FR,lung,2020,289
FR,lung,2021,388
FR,lung,2022,398
FR,lung,2023,99
FR,lymph node,2016,3
FR,lymph node,2017,10
FR,lymph node,2018,21
FR,lymph node,2019,28
FR,lymph node,2020,36
FR,lymph node,2021,61
FR,lymph node,2022,38
FR,lymph node,2023,13
FR,muscular system,2016,1
FR,muscular system,2020,1
FR,muscular system,2021,3
FR,muscular system,2022,2
FR,muscular system,2023,2
FR,ovary,2015,1
FR,ovary,2016,3
FR,ovary,2017,5
FR,ovary,2018,10
FR,ovary,2019,14
FR,ovary,2020,25
FR,ovary,2021,19
FR,ovary,2022,20
FR,ovary,2023,4
FR,pancreas,2015,2
FR,pancreas,2016,3
FR,pancreas,2017,6
FR,pancreas,2018,13
FR,pancreas,2019,11
FR,pancreas,2020,21
FR,pancreas,2021,28
FR,pancreas,2022,7
FR,pancreas,2023,5
FR,pelvis,2016,2
FR,pelvis,2017,3
FR,pelvis,2018,6
FR,pelvis,2019,6
FR,pelvis,2020,10
FR,pelvis,2021,16
FR,pelvis,2022,10
FR,pelvis,2023,3
FR,peripheral nervous system,2017,2
FR,peripheral nervous system,2018,7
FR,peripheral nervous system,2019,13
FR,peripheral nervous system,2020,17
FR,peripheral nervous system,2021,11
FR,peripheral nervous system,2022,19
FR,peripheral nervous system,2023,6
FR,placenta,2014,2
FR,placenta,2015,1
FR,placenta,2016,4
FR,placenta,2017,6
FR,placenta,2018,15
FR,placenta,2019,18
FR,placenta,2020,27
FR,placenta,2021,46
FR,placenta,2022,46
FR,placenta,2023,7
FR,prostate,2016,3
FR,prostate,2017,13
FR,prostate,2018,27
FR,prostate,2019,39
FR,prostate,2020,62
FR,prostate,2021,91
FR,prostate,2022,107
FR,prostate,2023,23
FR,skeletal,2015,3
FR,skeletal,2016,25
FR,skeletal,2017,73
FR,skeletal,2018,137
FR,skeletal,2019,139
FR,skeletal,2020,170
FR,skeletal,2021,187
FR,skeletal,2022,192
FR,skeletal,2023,43
FR,skin,2014,1
FR,skin,2015,2
FR,skin,2016,13
FR,skin,2017,81
FR,skin,2018,162
FR,skin,2019,228
FR,skin,2020,277
FR,skin,2021,313
FR,skin,2022,277
FR,skin,2023,90
FR,small intestine,2016,2
FR,small intestine,2017,2
FR,small intestine,2018,9
FR,small intestine,2019,8
FR,small intestine,2020,10
FR,small intestine,2021,11
FR,small intestine,2022,9
FR,small intestine,2023,2
FR,spinal cord,2014,1
FR,spinal cord,2016,7
FR,spinal cord,2017,14
FR,spinal cord,2018,37
FR,spinal cord,2019,36
FR,spinal cord,2020,35
FR,spinal cord,2021,53
FR,spinal cord,2022,45
FR,spinal cord,2023,11
FR,spleen,2015,1
FR,spleen,2016,1
FR,spleen,2017,9
FR,spleen,2018,12
FR,spleen,2019,14
FR,spleen,2020,14
FR,spleen,2021,16
FR,spleen,2022,11
FR,spleen,2023,1
FR,thymus,2015,1
FR,thymus,2016,4
FR,thymus,2017,2
FR,thymus,2018,11
FR,thymus,2019,12
FR,thymus,2020,7
FR,thymus,2021,22
FR,thymus,2022,16
FR,thymus,2023,1
FR,trachea,2015,2
FR,trachea,2017,7
FR,trachea,2018,7
FR,trachea,2019,16
FR,trachea,2020,22
FR,trachea,2021,20
FR,trachea,2022,19
FR,trachea,2023,10
FR,ureter,2016,1
FR,ureter,2017,3
FR,ureter,2018,5
FR,ureter,2019,6
FR,ureter,2020,11
FR,ureter,2021,17
FR,ureter,2022,22
FR,ureter,2023,3
FR,urinary bladder,2016,2
FR,urinary bladder,2017,6
FR,urinary bladder,2018,19
FR,urinary bladder,2019,37
FR,urinary bladder,2020,27
FR,urinary bladder,2021,33
FR,urinary bladder,2022,51
FR,urinary bladder,2023,15
FR,uterus,2016,1
FR,uterus,2017,2
FR,uterus,2018,4
FR,uterus,2019,6
FR,uterus,2020,5
FR,uterus,2021,7
FR,uterus,2022,5
GA,liver,2018,1
GA,lymph node,2022,1
GA,placenta,2022,1
GA,skin,2018,3
GB,blood vasculature,2021,1
GB,blood vasculature,2023,1
GB,bone marrow,2014,1
GB,bone marrow,2015,5
GB,bone marrow,2016,13
GB,bone marrow,2017,28
GB,bone marrow,2018,51
GB,bone marrow,2019,58
GB,bone marrow,2020,58
GB,bone marrow,2021,81
GB,bone marrow,2022,62
GB,bone marrow,2023,17
GB,brain,2004,1
GB,brain,2005,1
GB,brain,2006,3
GB,brain,2007,1
GB,brain,2008,1
GB,brain,2011,1
GB,brain,2013,1
GB,brain,2014,18
GB,brain,2015,58
GB,brain,2016,164
GB,brain,2017,395
GB,brain,2018,585
GB,brain,2019,825
GB,brain,2020,901
GB,brain,2021,1181
GB,brain,2022,1272
GB,brain,2023,287
GB,eye,2013,2
GB,eye,2014,3
GB,eye,2015,11
GB,eye,2016,36
GB,eye,2017,70
GB,eye,2018,131
GB,eye,2019,218
GB,eye,2020,254
GB,eye,2021,322
GB,eye,2022,316
GB,eye,2023,78
GB,fallopian tube,2016,1
GB,fallopian tube,2017,4
GB,fallopian tube,2018,3
GB,fallopian tube,2019,2
GB,fallopian tube,2020,6
GB,fallopian tube,2021,7
GB,fallopian tube,2022,8
GB,heart,2014,10
GB,heart,2015,14
GB,heart,2016,76
GB,heart,2017,197
GB,heart,2018,341
GB,heart,2019,461
GB,heart,2020,596
GB,heart,2021,821
GB,heart,2022,1039
GB,heart,2023,228
GB,kidney,2014,5
GB,kidney,2015,11
GB,kidney,2016,51
GB,kidney,2017,106
GB,kidney,2018,208
GB,kidney,2019,292
GB,kidney,2020,375
GB,kidney,2021,518
GB,kidney,2022,497
GB,kidney,2023,104
GB,knee,2009,1
GB,knee,2014,1
GB,knee,2015,5
GB,knee,2016,13
GB,knee,2017,35
GB,knee,2018,71
GB,knee,2019,116
GB,knee,2020,143
GB,knee,2021,170
GB,knee,2022,207
GB,knee,2023,40
GB,large intestine,2015,1
GB,large intestine,2016,1
GB,large intestine,2019,1
GB,large intestine,2020,1
GB,large intestine,2021,3
GB,liver,2014,9
GB,liver,2015,23
GB,liver,2016,118
GB,liver,2017,346
GB,liver,2018,639
GB,liver,2019,880
GB,liver,2020,1173
GB,liver,2021,1461
GB,liver,2022,1560
GB,liver,2023,367
GB,lung,2011,1
GB,lung,2014,4
GB,lung,2015,22
GB,lung,2016,60
GB,lung,2017,147
GB,lung,2018,232
GB,lung,2019,364
GB,lung,2020,453
GB,lung,2021,547
GB,lung,2022,546
GB,lung,2023,141
GB,lymph node,2015,2
GB,lymph node,2016,10
GB,lymph node,2017,21
GB,lymph node,2018,40
GB,lymph node,2019,45
GB,lymph node,2020,67
GB,lymph node,2021,90
GB,lymph node,2022,69
GB,lymph node,2023,19
GB,lymph vasculature,2019,3
GB,lymph vasculature,2021,1
GB,main bronchus,2019,1
GB,muscular system,2016,1
GB,muscular system,2017,1
GB,muscular system,2018,2
GB,muscular system,2019,2
GB,muscular system,2020,5
GB,muscular system,2021,8
GB,muscular system,2022,12
GB,muscular system,2023,4
GB,ovary,2015,1
GB,ovary,2016,3
GB,ovary,2017,8
GB,ovary,2018,20
GB,ovary,2019,39
GB,ovary,2020,33
GB,ovary,2021,44
GB,ovary,2022,48
GB,ovary,2023,14
GB,pancreas,2015,3
GB,pancreas,2016,4
GB,pancreas,2017,11
GB,pancreas,2018,21
GB,pancreas,2019,27
GB,pancreas,2020,39
GB,pancreas,2021,44
GB,pancreas,2022,43
GB,pancreas,2023,5
GB,pelvis,2015,1
GB,pelvis,2016,5
GB,pelvis,2017,4
GB,pelvis,2018,11
GB,pelvis,2019,20
GB,pelvis,2020,25
GB,pelvis,2021,20
GB,pelvis,2022,25
GB,pelvis,2023,7
GB,peripheral nervous system,2016,3
GB,peripheral nervous system,2017,3
GB,peripheral nervous system,2018,10
GB,peripheral nervous system,2019,13
GB,peripheral nervous system,2020,18
GB,peripheral nervous system,2021,20
GB,peripheral nervous system,2022,24
GB,peripheral nervous system,2023,6
GB,placenta,2015,1
GB,placenta,2016,10
GB,placenta,2017,27
GB,placenta,2018,49
GB,placenta,2019,56
GB,placenta,2020,75
GB,placenta,2021,89
GB,placenta,2022,114
GB,placenta,2023,28
GB,prostate,2014,2
GB,prostate,2015,6
GB,prostate,2016,22
GB,prostate,2017,63
GB,prostate,2018,97
GB,prostate,2019,135
GB,prostate,2020,202
GB,prostate,2021,239
GB,prostate,2022,263
GB,prostate,2023,72
GB,skeletal,2014,3
GB,skeletal,2015,15
GB,skeletal,2016,49
GB,skeletal,2017,114
GB,skeletal,2018,217
GB,skeletal,2019,265
GB,skeletal,2020,311
GB,skeletal,2021,436
GB,skeletal,2022,406
GB,skeletal,2023,98
GB,skin,2004,1
GB,skin,2006,1
GB,skin,2014,3
GB,skin,2015,16
GB,skin,2016,44
GB,skin,2017,142
GB,skin,2018,286
GB,skin,2019,308
GB,skin,2020,383
GB,skin,2021,489
GB,skin,2022,444
GB,skin,2023,112
GB,small intestine,2015,3
GB,small intestine,2016,2
GB,small intestine,2017,11
GB,small intestine,2018,17
GB,small intestine,2019,25
GB,small intestine,2020,24
GB,small intestine,2021,22
GB,small intestine,2022,19
GB,small intestine,2023,4
GB,spinal cord,2014,2
GB,spinal cord,2015,11
GB,spinal cord,2016,11
GB,spinal cord,2017,46
GB,spinal cord,2018,73
GB,spinal cord,2019,78
GB,spinal cord,2020,83
GB,spinal cord,2021,117
GB,spinal cord,2022,118
GB,spinal cord,2023,27
GB,spleen,2014,1
GB,spleen,2015,3
GB,spleen,2016,5
GB,spleen,2017,12
GB,spleen,2018,14
GB,spleen,2019,24
GB,spleen,2020,27
GB,spleen,2021,21
GB,spleen,2022,16
GB,spleen,2023,2
GB,thymus,2015,1
GB,thymus,2016,4
GB,thymus,2017,5
GB,thymus,2018,14
GB,thymus,2019,5
GB,thymus,2020,19
GB,thymus,2021,19
GB,thymus,2022,17
GB,thymus,2023,2
GB,trachea,2015,2
GB,trachea,2016,2
GB,trachea,2017,5
GB,trachea,2018,12
GB,trachea,2019,23
GB,trachea,2020,22
GB,trachea,2021,58
GB,trachea,2022,44
GB,trachea,2023,10
GB,ureter,2015,2
GB,ureter,2016,2
GB,ureter,2017,6
GB,ureter,2018,8
GB,ureter,2019,15
GB,ureter,2020,22
GB,ureter,2021,39
GB,ureter,2022,40
GB,ureter,2023,9
GB,urinary bladder,2015,4
GB,urinary bladder,2016,5
GB,urinary bladder,2017,14
GB,urinary bladder,2018,43
GB,urinary bladder,2019,76
GB,urinary bladder,2020,68
GB,urinary bladder,2021,71
GB,urinary bladder,2022,79
GB,urinary bladder,2023,17
GB,uterus,2016,1
GB,uterus,2017,8
GB,uterus,2018,13
GB,uterus,2019,20
GB,uterus,2020,20
GB,uterus,2021,21
GB,uterus,2022,24
GB,uterus,2023,4
GD,brain,2018,1
GD,brain,2021,1
GD,brain,2022,2
GD,brain,2023,1
GD,heart,2020,1
GD,heart,2021,1
GD,kidney,2019,2
GD,kidney,2020,2
GD,kidney,2021,1
GD,kidney,2022,1
GD,kidney,2023,1
GD,knee,2017,1
GD,knee,2020,1
GD,liver,2017,1
GD,liver,2020,3
GD,liver,2021,2
GD,liver,2023,1
GD,lung,2016,1
GD,lung,2018,1
GD,lung,2020,2
GD,lung,2021,2
GD,lung,2022,1
GD,pancreas,2017,1
GD,pelvis,2018,1
GD,skeletal,2019,1
GD,skeletal,2021,1
GD,skin,2018,5
GD,skin,2019,1
GD,skin,2021,1
GD,small intestine,2019,1
GD,small intestine,2021,1
GD,spinal cord,2020,1
GD,spleen,2020,1
GD,uterus,2019,1
GD,uterus,2020,1
GE,bone marrow,2018,1
GE,bone marrow,2019,2
GE,brain,2017,1
GE,brain,2018,1
GE,brain,2019,2
GE,brain,2020,7
GE,brain,2021,4
GE,brain,2022,5
GE,brain,2023,2
GE,eye,2017,1
GE,eye,2018,1
GE,eye,2020,1
GE,eye,2021,1
GE,eye,2022,1
GE,eye,2023,1
GE,heart,2019,3
GE,heart,2020,2
GE,heart,2021,4
GE,kidney,2018,4
GE,kidney,2019,1
GE,kidney,2021,1
GE,kidney,2022,4
GE,large intestine,2020,1
GE,liver,2018,2
GE,liver,2019,5
GE,liver,2020,5
GE,liver,2021,7
GE,liver,2022,7
GE,liver,2023,2
GE,lung,2018,2
GE,lung,2020,3
GE,lung,2021,9
GE,lung,2022,6
GE,lung,2023,2
GE,lymph node,2020,1
GE,pelvis,2018,1
GE,pelvis,2020,1
GE,pelvis,2022,1
GE,placenta,2022,3
GE,prostate,2019,1
GE,prostate,2021,3
GE,prostate,2022,2
GE,skeletal,2018,1
GE,skeletal,2019,1
GE,skeletal,2020,2
GE,skeletal,2022,2
GE,skeletal,2023,1
GE,skin,2018,1
GE,skin,2019,1
GE,skin,2020,2
GE,skin,2021,1
GE,skin,2023,1
GE,small intestine,2019,1
GE,spinal cord,2022,1
GE,spleen,2020,1
GF,eye,2020,1
GF,heart,2020,1
GF,heart,2023,1
GF,liver,2020,1
GF,lung,2021,1
GF,skeletal,2018,1
GF,skin,2018,1
GF,skin,2019,1
GF,skin,2020,5
GF,skin,2022,1
GH,brain,2019,1
GH,brain,2021,5
GH,brain,2022,6
GH,brain,2023,1
GH,eye,2016,1
GH,eye,2020,5
GH,eye,2021,4
GH,eye,2022,2
GH,heart,2017,1
GH,heart,2019,3
GH,heart,2020,2
GH,heart,2021,6
GH,heart,2022,5
GH,heart,2023,1
GH,kidney,2017,4
GH,kidney,2018,2
GH,kidney,2019,9
GH,kidney,2020,4
GH,kidney,2021,3
GH,kidney,2022,6
GH,kidney,2023,1
GH,knee,2022,1
GH,knee,2023,1
GH,liver,2016,3
GH,liver,2017,7
GH,liver,2018,11
GH,liver,2019,26
GH,liver,2020,40
GH,liver,2021,37
GH,liver,2022,44
GH,liver,2023,6
GH,lung,2017,2
GH,lung,2018,1
GH,lung,2019,4
GH,lung,2020,3
GH,lung,2021,7
GH,lung,2022,8
GH,lymph node,2021,1
GH,ovary,2019,2
GH,peripheral nervous system,2019,1
GH,placenta,2017,1
GH,placenta,2019,1
GH,placenta,2020,1
GH,placenta,2021,2
GH,placenta,2022,1
GH,placenta,2023,1
GH,prostate,2018,1
GH,prostate,2019,2
GH,prostate,2020,1
GH,prostate,2021,4
GH,prostate,2022,6
GH,prostate,2023,1
GH,skeletal,2018,1
GH,skeletal,2021,3
GH,skin,2017,2
GH,skin,2018,1
GH,skin,2020,2
GH,skin,2021,5
GH,skin,2022,4
GH,skin,2023,1
GH,spinal cord,2019,1
GH,trachea,2021,1
GH,ureter,2019,1
GH,urinary bladder,2019,1
GH,uterus,2021,1
GH,uterus,2023,1
GI,brain,2019,1
GI,liver,2022,1
GI,spleen,2021,1
GL,heart,2017,1
GL,heart,2019,1
GL,heart,2021,1
GL,liver,2022,1
GL,lung,2021,1
GL,skin,2022,1
GM,brain,2020,2
GM,brain,2021,1
GM,eye,2017,1
GM,eye,2021,2
GM,eye,2023,1
GM,heart,2019,1
GM,heart,2020,1
GM,heart,2023,1
GM,kidney,2019,1
GM,kidney,2021,1
GM,kidney,2022,1
GM,liver,2018,1
GM,liver,2020,1
GM,liver,2021,3
GM,liver,2022,2
GM,lung,2018,1
GM,lung,2019,2
GM,lung,2020,1
GM,lung,2023,1
GM,skin,2017,1
GM,skin,2019,1
GM,skin,2022,1
GM,skin,2023,1
GM,small intestine,2018,1
GM,trachea,2017,1
GN,kidney,2021,1
GN,liver,2016,1
GN,liver,2019,1
GN,liver,2020,1
GN,liver,2021,2
GN,liver,2022,2
GN,skin,2017,1
GN,skin,2019,1
GP,heart,2022,3
GP,liver,2019,1
GP,lung,2017,1
GP,lung,2020,1
GP,lung,2022,3
GP,prostate,2017,1
GP,prostate,2020,2
GP,prostate,2022,3
GP,skin,2018,1
GR,bone marrow,2017,3
GR,bone marrow,2018,3
GR,bone marrow,2019,8
GR,bone marrow,2020,9
GR,bone marrow,2021,14
GR,bone marrow,2022,14
GR,bone marrow,2023,2
GR,brain,2005,1
GR,brain,2015,2
GR,brain,2016,7
GR,brain,2017,16
GR,brain,2018,33
GR,brain,2019,47
GR,brain,2020,60
GR,brain,2021,75
GR,brain,2022,88
GR,brain,2023,17
GR,eye,2015,2
GR,eye,2017,2
GR,eye,2018,6
GR,eye,2019,9
GR,eye,2020,15
GR,eye,2021,18
GR,eye,2022,16
GR,eye,2023,4
GR,fallopian tube,2020,1
GR,fallopian tube,2021,4
GR,fallopian tube,2022,3
GR,heart,2014,3
GR,heart,2015,1
GR,heart,2016,3
GR,heart,2017,13
GR,heart,2018,24
GR,heart,2019,45
GR,heart,2020,70
GR,heart,2021,118
GR,heart,2022,139
GR,heart,2023,43
GR,kidney,2014,3
GR,kidney,2015,1
GR,kidney,2016,6
GR,kidney,2017,11
GR,kidney,2018,28
GR,kidney,2019,35
GR,kidney,2020,58
GR,kidney,2021,81
GR,kidney,2022,98
GR,kidney,2023,16
GR,knee,2017,2
GR,knee,2018,4
GR,knee,2019,9
GR,knee,2020,8
GR,knee,2021,20
GR,knee,2022,23
GR,knee,2023,2
GR,liver,2014,2
GR,liver,2015,1
GR,liver,2016,12
GR,liver,2017,20
GR,liver,2018,35
GR,liver,2019,48
GR,liver,2020,67
GR,liver,2021,135
GR,liver,2022,146
GR,liver,2023,30
GR,lung,2012,1
GR,lung,2014,4
GR,lung,2016,6
GR,lung,2017,14
GR,lung,2018,20
GR,lung,2019,35
GR,lung,2020,58
GR,lung,2021,80
GR,lung,2022,82
GR,lung,2023,16
GR,lymph node,2016,1
GR,lymph node,2018,3
GR,lymph node,2019,6
GR,lymph node,2020,12
GR,lymph node,2021,13
GR,lymph node,2022,16
GR,lymph node,2023,4
GR,muscular system,2022,2
GR,muscular system,2023,1
GR,ovary,2016,1
GR,ovary,2017,2
GR,ovary,2018,3
GR,ovary,2019,2
GR,ovary,2020,5
GR,ovary,2021,8
GR,ovary,2022,12
GR,ovary,2023,2
GR,pancreas,2014,1
GR,pancreas,2016,2
GR,pancreas,2017,1
GR,pancreas,2019,2
GR,pancreas,2020,6
GR,pancreas,2021,3
GR,pancreas,2022,5
GR,pancreas,2023,1
GR,pelvis,2019,2
GR,pelvis,2020,3
GR,pelvis,2021,4
GR,pelvis,2022,2
GR,peripheral nervous system,2017,1
GR,peripheral nervous system,2019,3
GR,peripheral nervous system,2020,4
GR,peripheral nervous system,2021,5
GR,peripheral nervous system,2022,5
GR,peripheral nervous system,2023,1
GR,placenta,2017,1
GR,placenta,2018,1
GR,placenta,2019,2
GR,placenta,2020,3
GR,placenta,2021,5
GR,placenta,2022,16
GR,placenta,2023,4
GR,prostate,2014,2
GR,prostate,2017,1
GR,prostate,2018,3
GR,prostate,2019,10
GR,prostate,2020,14
GR,prostate,2021,23
GR,prostate,2022,31
GR,prostate,2023,4
GR,skeletal,2015,2
GR,skeletal,2016,3
GR,skeletal,2017,5
GR,skeletal,2018,10
GR,skeletal,2019,26
GR,skeletal,2020,19
GR,skeletal,2021,34
GR,skeletal,2022,30
GR,skeletal,2023,11
GR,skin,2014,2
GR,skin,2016,2
