soa_funder_id,funder_name,country_code
https://openalex.org/F4320331492,Knud og Edith Eriksens Mindefond,DK
https://openalex.org/F4320328206,Svensk Njurmedicinsk Förening,SE
https://openalex.org/F4320330682,Innovative Manufacturing CRC,AU
https://openalex.org/F4320325460,Circulatory Disorders Research Fund,ZA
https://openalex.org/F4320330196,DEBRA Austria,AT
https://openalex.org/F4320318255,Kansas IDeA Network of Biomedical Research Excellence,US
https://openalex.org/F4320318765,Maragheh University of Medical Sciences,IR
https://openalex.org/F4320333401,Beijing Novartis Pharma,CN
https://openalex.org/F4320317539,Three Lakes Foundation,US
https://openalex.org/F4320329760,Zhejiang Provincial Government Scholarship,CN
https://openalex.org/F4320318610,Guangzhou Office of Philosophy and Social Science,CN
https://openalex.org/F4320330775,Shaanxi Provincial Health Commission,CN
https://openalex.org/F4320318753,Axial Biotherapeutics,US
https://openalex.org/F4320330377,Anhui Province Key Laboratory of Medical Physics and Technology,CN
https://openalex.org/F4320338451,HORIZON EUROPE Widening participation and spreading excellence,
https://openalex.org/F4320317861,Blank Family Foundation,US
https://openalex.org/F4320317935,California Department of Social Services,US
https://openalex.org/F4320318437,Animal Welfare Foundation,GB
https://openalex.org/F4320338458,"Center for Biomedical Informatics and Information Technology, National Cancer Institute",US
https://openalex.org/F4320319699,Olivia Fund,BE
https://openalex.org/F4320319816,Canon Medical Systems USA,US
https://openalex.org/F4320326261,Fiskeri - og havbruksnæringens forskningsfond,NO
https://openalex.org/F4320311937,Robert A. and Renee E. Belfer Family Foundation,US
https://openalex.org/F4320315388,Emerald Foundation,GB
https://openalex.org/F4320309853,Nancy and Buster Alvord Endowment,US
https://openalex.org/F4320333935,Medtronic Foundation,US
https://openalex.org/F4320312367,Tore Nilsons Stiftelse för Medicinsk Forskning,SE
https://openalex.org/F4320325726,International Medical University,MY
https://openalex.org/F4320328778,Shahid Sadoughi University of Medical Sciences,IR
https://openalex.org/F4320314011,William and Ella Owens Medical Research Foundation,US
https://openalex.org/F4320315580,Daiko Foundation,JP
https://openalex.org/F4320315932,Siebel Stem Cell Institute,US
https://openalex.org/F4320326748,Stiftung fiat panis,DE
https://openalex.org/F4320316163,Alexander Mosley Charitable Trust,GB
https://openalex.org/F4320328189,Milli Eğitim Bakanliği,TR
https://openalex.org/F4320328344,Health and Family Planning Commission of Shenzhen Municipality,CN
https://openalex.org/F4320327860,Niemi-säätiö,FI
https://openalex.org/F4320327223,Beijing Institute For Brain Disorders,CN
https://openalex.org/F4320317988,Artificial Intelligence Research Center,JP
https://openalex.org/F4320327724,International Joint Laboratory for MicroNano Manufacturing and Measurement Technologies,CN
https://openalex.org/F4320327932,Lungenliga Schweiz,CH
https://openalex.org/F4320326413,Polpharma Scientific Foundation,PL
https://openalex.org/F4320325085,Fundació Bosch i Gimpera,ES
https://openalex.org/F4320334006,Plan Nacional sobre Drogas,ES
https://openalex.org/F4320313339,Joseph and Silvana Melara Cancer Research Fund,CA
https://openalex.org/F4320326961,Key Laboratory of Highway Construction and Maintenance Technology in the Loess Region of Shanxi Transportation Research Institute,CN
https://openalex.org/F4320316547,Uehiro Foundation on Ethics and Education,JP
https://openalex.org/F4320337844,Kaul Pediatric Research Institute,US
https://openalex.org/F4320338512,Zhejiang Provincial Outstanding Youth Science Foundation,CN
https://openalex.org/F4320329667,Hans-Gabriel och Alice Trolle-Wachtmeisters stiftelse för medicinsk forskning,SE
https://openalex.org/F4320335950,Cultivating Plan Program for the Leader in Science and Technology of Yunnan Province,CN
https://openalex.org/F4320331011,Kementerian Riset dan Teknologi /Badan Riset dan Inovasi Nasional,ID
https://openalex.org/F4320335484,"Secretaría General de Ciencia y Técnica, Universidad Nacional del Nordeste",AR
https://openalex.org/F4320316633,CareDx,US
https://openalex.org/F4320323629,Foundation for Development of Community,JP
https://openalex.org/F4320335592,Key Laboratory of Bioorganic Chemistry and Molecular Engineering,CN
https://openalex.org/F4320336603,Medical Innovation Project of Fujian Province,CN
https://openalex.org/F4320327059,State Key Laboratory of Soil Plant Machinery System Technology,CN
https://openalex.org/F4320333920,"Maroun Semaan Faculty of Engineering and Architecture, American University of Beirut",LB
https://openalex.org/F4320336724,Medical Affairs Bureau,TW
https://openalex.org/F4320310217,Fundación para la Investigación del Hospital Universitari La Fe,ES
https://openalex.org/F4320335369,Marsden Fund,NZ
https://openalex.org/F4320329186,Khalkhal University of Medical Sciences,IR
https://openalex.org/F4320325267,Foundation for Dietary Scientific Research,JP
https://openalex.org/F4320330747,"Science and Technology Commission of Fengxian District, Shanghai Municipality",CN
https://openalex.org/F4320329576,Association Française d'Urologie,FR
https://openalex.org/F4320326945,State Key Laboratory of Architectural Science and Technology in West China,CN
https://openalex.org/F4320310133,Rice University,US
https://openalex.org/F4320317525,Shanghai Anti-Cancer Association,CN
https://openalex.org/F4320331642,"School of Medicine, Shahid Beheshti University of Medical Sciences",IR
https://openalex.org/F4320319363,National Scleroderma Foundation,US
https://openalex.org/F4320331664,Suomen kliinisen kemian yhdistys,FI
https://openalex.org/F4320323400,Université Pierre et Marie Curie,FR
https://openalex.org/F4320313788,Whitaker Foundation,US
https://openalex.org/F4320335736,"Lee Kong Chian School of Medicine, Nanyang Technological University",SG
https://openalex.org/F4320338487,DoD Alzheimer's Disease Neuroimaging Initiative,US
https://openalex.org/F4320326073,Regione Calabria,IT
https://openalex.org/F4320327973,Conseil Régional d'Alsace,FR
https://openalex.org/F4320315118,New York State Psychiatric Institute,US
https://openalex.org/F4320337666,"David Geffen School of Medicine, University of California, Los Angeles",US
https://openalex.org/F4320320054,Guts UK Charity,GB
https://openalex.org/F4320325013,Promedica Stiftung,CH
https://openalex.org/F4320325979,Emil och Wera Cornells Stiftelse,SE
https://openalex.org/F4320326503,"General Administration of Quality Supervision, Inspection and Quarantine of the People's Republic of China",CN
https://openalex.org/F4320326484,Secretaría de Energía de México,MX
https://openalex.org/F4320313624,Skåne County Council's Research and Development Foundation,SE
https://openalex.org/F4320310746,Judith Jane Mason and Harold Stannett Williams Memorial Foundation,AU
https://openalex.org/F4320325937,Ministry of Education- New Zealand,NZ
https://openalex.org/F4320328670,Groupement des Entreprises Françaises dans la lutte contre le Cancer,FR
https://openalex.org/F4320324844,Kao Corporation,JP
https://openalex.org/F4320327682,Fondation Schlumberger pour l’Education et la Recherche,FR
https://openalex.org/F4320333713,Bayer Animal Health,DE
https://openalex.org/F4320337683,"School of Medicine, University of North Carolina at Chapel Hill",US
https://openalex.org/F4320313423,Rare Disease Foundation,CA
https://openalex.org/F4320332244,"Duke Institute for Brain Sciences, Duke University",US
https://openalex.org/F4320335675,State Key Laboratory of Acoustics,CN
https://openalex.org/F4320333362,"Yerkes National Primate Research Center, Emory University",US
https://openalex.org/F4320333151,"Kenan Institute for Engineering, Technology and Science",US
https://openalex.org/F4320327389,Debra International,AT
https://openalex.org/F4320330124,German Network for Bioinformatics Infrastructure,DE
https://openalex.org/F4320326405,Christine Kühne – Center for Allergy Research and Education,CH
https://openalex.org/F4320325913,Changchun Science and Technology Bureau,CN
https://openalex.org/F4320313092,New Zealand Institute for Plant and Food Research Limited,NZ
https://openalex.org/F4320316939,ZOLL Foundation,US
https://openalex.org/F4320312562,Society of Interventional Radiology,US
https://openalex.org/F4320313486,Saudi Arabia Cultural Bureau in London,GB
https://openalex.org/F4320327437,Fondazione Romeo ed Enrica Invernizzi,IT
https://openalex.org/F4320313144,ITEA,NL
https://openalex.org/F4320327521,Fujian Province Innovation and Entrepreneurship Talents,CN
https://openalex.org/F4320327074,Health and Family Planning Committee of Pudong New Area,CN
https://openalex.org/F4320324528,Agence Française de Sécurité Sanitaire de l'Environnement et du Travail,FR
https://openalex.org/F4320336744,Science and Technology Program of Hubei Province,CN
https://openalex.org/F4320330135,"Consejería de Conocimiento, Investigación y Universidad, Junta de Andalucía",ES
https://openalex.org/F4320328529,Hui-Chun Chin and Tsung-Dao Lee Chinese Undergraduate Research Endowment,CN
https://openalex.org/F4320314732,Marshall Aid Commemoration Commission,GB
https://openalex.org/F4320333597,FedDev Ontario,CA
https://openalex.org/F4320328268,Fundación Domingo Martínez,ES
https://openalex.org/F4320314513,Society of Interventional Radiology Foundation,US
https://openalex.org/F4320328332,Banco do Nordeste do Brasil,BR
https://openalex.org/F4320327545,Three-Side Innovation Projects for Aquaculture in Jiangsu Province,CN
https://openalex.org/F4320324994,Kong Christian den Tiendes Fond,DK
https://openalex.org/F4320326901,State Key Laboratory of Protein and Plant Gene Research,CN
https://openalex.org/F4320338417,Basic Research Laboratory,US
https://openalex.org/F4320316308,Shaanxi Administration of Traditional Chinese Medicine,CN
https://openalex.org/F4320335728,Pusat Pengurusan Penyelidikan dan Instrumentasi,MY
https://openalex.org/F4320335414,"Általános Orvostudományi Kar, Pécsi Tudományegyetem",HU
https://openalex.org/F4320326753,Stichting Zabawas,NL
https://openalex.org/F4320327186,"Lékařská fakulta, Masarykova univerzita",CZ
https://openalex.org/F4320326009,Region Halland,SE
https://openalex.org/F4320321871,Société de Néphrologie,FR
https://openalex.org/F4320329492,Urmia University of Medical Sciences,IR
https://openalex.org/F4320333264,"Agricultural Research Institute, California State University",US
https://openalex.org/F4320315820,Danish Cancer Society Research Center,DK
https://openalex.org/F4320325892,Shaanxi Health and Family Planning Commission,CN
https://openalex.org/F4320325502,Uniscientia Stiftung,LI
https://openalex.org/F4320312653,Stillborn and Neonatal Death Charity,GB
https://openalex.org/F4320333565,"Department of Psychiatry, Columbia University",US
https://openalex.org/F4320335994,Program for Nonferrous Metals Vacuum Metallurgy Innovation Team of Ministry of Science and Technology,CN
https://openalex.org/F4320327533,Proteomass Scientific Society,PT
https://openalex.org/F4320316404,Chulabhorn Royal Academy,TH
https://openalex.org/F4320316459,Health Foundation Limburg,NL
https://openalex.org/F4320337853,Sheikh Khalifa Bin Zayed Al Nahyan Institute for Personalized Cancer Therapy,US
https://openalex.org/F4320331165,Fonds de recherche du Québec,CA
https://openalex.org/F4320309491,Perricone Family Foundation,US
https://openalex.org/F4320325701,icare,AU
https://openalex.org/F4320330065,Prince Charles Hospital Foundation,AU
https://openalex.org/F4320313296,Bernard and Anne Spitzer Charitable Trust,US
https://openalex.org/F4320311383,Fundacja dla Uniwersytetu Medycznego w Łodzi,PL
https://openalex.org/F4320335582,"Centre of Renewable and Sustainable Energy Studies, Stellenbosch University",ZA
https://openalex.org/F4320336727,"Deanship of Research, Jordan University of Science and Technology",JO
https://openalex.org/F4320316462,Uniwersytet Przyrodniczy we Wrocławiu,PL
https://openalex.org/F4320329805,Cancer Center Amsterdam,NL
https://openalex.org/F4320312972,Glasgow Children’s Hospital Charity,GB
https://openalex.org/F4320312509,Society of Hospital Medicine,US
https://openalex.org/F4320315075,Western Sydney Local Health District,AU
https://openalex.org/F4320314546,Canadian Pulmonary Fibrosis Foundation,CA
https://openalex.org/F4320335384,"Faculty of Medicine, Munich University of Technology",DE
https://openalex.org/F4320336419,Agència Valenciana de la Innovació,ES
https://openalex.org/F4320313304,"Lung Association, Alberta and NWT",CA
https://openalex.org/F4320327402,Shanghai International Studies University,CN
https://openalex.org/F4320316882,Natural Science Foundation of Nantong City,CN
https://openalex.org/F4320326101,Grosserer L. F. Foghts Fond,DK
https://openalex.org/F4320328997,Simons Initiative for the Developing Brain,GB
https://openalex.org/F4320326448,Swiss Transplant Cohort Study,CH
https://openalex.org/F4320333290,"Monash Institute of Medical Engineering, Monash University",AU
https://openalex.org/F4320325793,Conseil Départemental des Alpes Maritimes,FR
https://openalex.org/F4320329506,Wuxi Health and Family Planning Commission,CN
https://openalex.org/F4320325476,Universitatea de Medicină şi Farmacie din Tîrgu Mureș,RO
https://openalex.org/F4320323625,Direktør Emil C. Hertz og Hustru Inger Hertz Fond,DK
