soa_institution_id,ror,institution_name,institution_type,country_code
https://openalex.org/I3283852,https://ror.org/00z6yks89,Thomas College,education,US
https://openalex.org/I4210155978,https://ror.org/04hjf5k52,Pivotal Labs,company,US
https://openalex.org/I4210104209,https://ror.org/01mde0021,Cellectis (United States),company,US
https://openalex.org/I4210118468,https://ror.org/01t69t080,National Oncologic Institute,healthcare,PA
https://openalex.org/I4210166955,https://ror.org/05jct2b89,Ekaterinburg Research Institute of Viral Infections,facility,RU
https://openalex.org/I4210117888,https://ror.org/0244gtc77,Advanced ENT and Allergy,healthcare,US
https://openalex.org/I4210090709,https://ror.org/009ynjx25,Secretaria de Educação de Pernambuco,government,BR
https://openalex.org/I4210113906,https://ror.org/01wpyw903,GTP Technology,company,FR
https://openalex.org/I4210087612,https://ror.org/0027jd641,Cell Culture Company (United States),company,US
https://openalex.org/I4210149223,https://ror.org/049922318,SuperGen (United States),company,US
https://openalex.org/I4210102880,https://ror.org/01c6n0g60,Bionomics (Australia),company,AU
https://openalex.org/I2800238109,https://ror.org/03k51eb57,Withybush General Hospital,healthcare,GB
https://openalex.org/I4210136386,https://ror.org/03286xn88,Microprobes (United States),company,US
https://openalex.org/I4210100762,https://ror.org/015x1jv94,"State Institution ""Institute for Children and Adolescents Health Care at the National Academy of Medical Sciences of Ukraine""",facility,UA
https://openalex.org/I4210128423,https://ror.org/03g0jst60,Selecta Biosciences (United States),company,US
https://openalex.org/I4210126427,https://ror.org/032900178,EVER Neuro Pharma (Austria),company,AT
https://openalex.org/I4210124780,https://ror.org/027pq2t86,Sidac (Italy),company,IT
https://openalex.org/I4210150408,https://ror.org/04brn0b16,Catalent (United States),company,US
https://openalex.org/I4210133017,https://ror.org/03ykazq11,Nel (Norway),company,NO
https://openalex.org/I4210156883,https://ror.org/058mq4s80,Stamford and Rutland Hospital,healthcare,GB
https://openalex.org/I4210114750,https://ror.org/01ybqnp73,Katholisches Klinikum Essen,healthcare,DE
https://openalex.org/I4210152113,https://ror.org/0501fq006,Université d'été de Boulogne-sur-Mer,education,FR
https://openalex.org/I4210150367,https://ror.org/04sbmz064,BH Consulting (Ireland),company,IE
https://openalex.org/I4210115161,https://ror.org/01jxkq910,Glaxosmithkline (Finland),company,FI
https://openalex.org/I4210100486,https://ror.org/00ym4dr28,Hospital Militar Principal,healthcare,PT
https://openalex.org/I4210106197,https://ror.org/02c3nsj20,Beytepe Asker Hastanesi,healthcare,TR
https://openalex.org/I4210097181,https://ror.org/011h3r445,Finnish Centre for Pensions,other,FI
https://openalex.org/I4210111689,https://ror.org/01prxxc82,Lega Italiana Protezione Uccelli,nonprofit,IT
https://openalex.org/I4210156530,https://ror.org/04mpfkx04,SCQM Foundation,nonprofit,CH
https://openalex.org/I4210119359,https://ror.org/02r7ybh06,Seven Bridges Genomics (United States),company,US
https://openalex.org/I2801496111,https://ror.org/058q6m856,Medical Trust Hospital,healthcare,IN
https://openalex.org/I4210117320,https://ror.org/02dahmt29,Humacyte (United States),company,US
https://openalex.org/I4210132965,https://ror.org/042vyea63,Institute of Environmental Studies & Wetland Management,facility,IN
https://openalex.org/I4210123519,https://ror.org/036eyqz05,Islamic Hospital,healthcare,JO
https://openalex.org/I4210157024,https://ror.org/05dvgp237,Siemens (Australia),company,AU
https://openalex.org/I4210164141,https://ror.org/05jvgwr81,National Institute of Medical Rehabilitation,healthcare,HU
https://openalex.org/I4210122576,https://ror.org/02xw8cw23,Universidad del Valle,education,CR
https://openalex.org/I4210156594,https://ror.org/05956p547,Centro Universitário Moura Lacerda,education,BR
https://openalex.org/I3130691990,https://ror.org/032y8tg91,Mediciti Institute of Medical Sciences,education,IN
https://openalex.org/I4210108063,https://ror.org/01yknwh75,Cadila Pharmaceuticals (India),company,IN
https://openalex.org/I4210149881,https://ror.org/04904ph59,Saxon Institute for Applied Biotechnology,facility,DE
https://openalex.org/I4210148772,https://ror.org/05n9nsw73,Helixmith (South Korea),company,KR
https://openalex.org/I4210138987,https://ror.org/04693s912,NeuroGenetic Pharmaceuticals (United States),company,US
https://openalex.org/I3131147324,https://ror.org/032pgsv75,Artifex University,education,RO
https://openalex.org/I4210093191,https://ror.org/00ms9d710,Soliton Ocean Services (United States),company,US
https://openalex.org/I2802722262,https://ror.org/051a9ap09,Bibliotheca Alexandrina,archive,EG
https://openalex.org/I4210142023,https://ror.org/045852a14,Yamagata Prefectural Shinjo Hospital,healthcare,JP
https://openalex.org/I4210124417,https://ror.org/02tkd3t39,WEK Tierarzt,healthcare,DE
https://openalex.org/I4210107153,https://ror.org/01jgjmr04,Aurora Optics (United States),company,US
https://openalex.org/I2801788457,https://ror.org/02b72da46,Abbasi Shaheed Hospital,healthcare,PK
https://openalex.org/I4210094203,https://ror.org/00j4fqt27,National Neurosciences Centre,healthcare,IN
https://openalex.org/I4210090801,https://ror.org/00bb3dm58,Attagene,company,US
https://openalex.org/I4210121256,https://ror.org/01xww0f05,Base4 Innovation (United Kingdom),company,GB
https://openalex.org/I4210138399,https://ror.org/04d83ph96,City Clinical Hospital No 31,healthcare,RU
https://openalex.org/I4210128731,https://ror.org/037jjwb78,Association Pharmaceutique Belge,nonprofit,BE
https://openalex.org/I4210093029,https://ror.org/00fgrre84,Micro Systems Engineering (United States),company,US
https://openalex.org/I4210114987,https://ror.org/029c46924,Conseil Régional de Basse-Normandie,government,FR
https://openalex.org/I4210101520,https://ror.org/010rnsd21,Consultative and Diagnostic Center,healthcare,RU
https://openalex.org/I4210150663,https://ror.org/04ykbz021,Indian Medical Association,other,IN
https://openalex.org/I79229643,https://ror.org/04s04em45,Defiance College,education,US
https://openalex.org/I4210105196,https://ror.org/01crghz68,Foundation for Research in Community Health,nonprofit,IN
https://openalex.org/I4210145522,https://ror.org/056zmsz35,Northeast Baptist Hospital,healthcare,US
https://openalex.org/I4210099486,https://ror.org/00g5xkr82,Lianyungang Runzhong Pharmaceutical (China),company,CN
https://openalex.org/I4210103507,https://ror.org/01ewyge67,Instituto Paulo Freire,education,BR
https://openalex.org/I4210091788,https://ror.org/00g3bkn86,Sarawak Biodiversity Centre,other,MY
https://openalex.org/I4210091154,https://ror.org/00gvkt544,Technology Management Company (United States),company,US
https://openalex.org/I4210122470,https://ror.org/026g5rw93,Pensacola Historical Society,archive,US
https://openalex.org/I4210160876,https://ror.org/04y0f6h17,Resis (Italy),company,IT
https://openalex.org/I4210089458,https://ror.org/00d32rn51,Centrum Badań Jakości,facility,PL
https://openalex.org/I4210164641,https://ror.org/05bhd7f62,458th Hospital PLA,healthcare,CN
https://openalex.org/I4210130951,https://ror.org/0391mhw96,The David Hume Institute,education,GB
https://openalex.org/I158376284,https://ror.org/0028kf729,Concordia University Irvine,education,US
https://openalex.org/I4210152952,https://ror.org/051334k24,Institution Nationale des Invalides,facility,FR
https://openalex.org/I179368126,https://ror.org/03gappd85,Mount Aloysius College,education,US
https://openalex.org/I4210130229,https://ror.org/02qvzqk75,Associação Paulista para o Desenvolvimento da Medicina,nonprofit,BR
https://openalex.org/I63327873,https://ror.org/01dfpjy51,Gulf University,education,BH
https://openalex.org/I4210090009,https://ror.org/00a0pt066,MultiCare Good Samaritan Hospital,healthcare,US
https://openalex.org/I4210125617,https://ror.org/02vzd2x77,Life Extension Foundation,nonprofit,US
https://openalex.org/I4210160772,https://ror.org/0585bbm72,Clinical Infectious Disease Hospital named after S.P. Botkin,healthcare,RU
https://openalex.org/I4210135383,https://ror.org/03yz5ry83,Centre for Educational Development in Health Arusha,government,TZ
https://openalex.org/I4210093641,https://ror.org/00k0t0t25,BC Centre for Aquatic Health Sciences,nonprofit,CA
https://openalex.org/I4210093937,https://ror.org/00fxmev27,Axdev Group (Canada),company,CA
https://openalex.org/I4210096131,https://ror.org/00tc4ja06,Economia (Czech Republic),company,CZ
https://openalex.org/I4210104688,https://ror.org/01c1z6p98,Advanced Inhalation Therapies (Israel),company,IL
https://openalex.org/I4210143306,https://ror.org/050pkwa79,Tobu Ryoiku Center,healthcare,JP
https://openalex.org/I4210143800,https://ror.org/04hgg9s59,Fundacion Instituto de Reumatologia Fernando Chalem,nonprofit,CO
https://openalex.org/I4210160712,https://ror.org/05jv51744,Surflay Nanotec (Germany),company,DE
https://openalex.org/I4210144229,https://ror.org/04c0eje39,"Regional Public Health Care Institution ""City Hospital No. 5, Barnaul""",healthcare,RU
https://openalex.org/I4210092379,https://ror.org/00jhkj736,Dr. Pfleger Arzneimittel (Germany),company,DE
https://openalex.org/I4210139486,https://ror.org/043eemy38,Centro Universitário de Formiga,education,BR
https://openalex.org/I4210108412,https://ror.org/020bbbm37,Sprint PNS System (United States),company,US
https://openalex.org/I1280398983,https://ror.org/01c5r3056,Holy Spirit Hospital,healthcare,IN
https://openalex.org/I4210118778,https://ror.org/02r8vvy38,ProLynx (United States),company,US
https://openalex.org/I4210144693,https://ror.org/05g8v8t96,Dynamic Biosensors (Germany),company,DE
https://openalex.org/I4210092417,https://ror.org/002tgme16,Canadians Living with HIV,other,CA
https://openalex.org/I4210118271,https://ror.org/02n78dn25,Higher School of Applied Sciences,education,SI
https://openalex.org/I4210137154,https://ror.org/036qj5r13,Cambridge College,education,US
https://openalex.org/I4210094348,https://ror.org/008gn7430,Environment Agency of Iceland,other,IS
https://openalex.org/I4210102571,https://ror.org/011tc6n71,Cebu Doctors' University,education,PH
https://openalex.org/I4210117352,https://ror.org/02caz1263,Third People 's Hospital of Chongqing,healthcare,CN
https://openalex.org/I2821654624,https://ror.org/01spg6m39,East Asia School of Theology,education,SG
https://openalex.org/I4210105895,https://ror.org/01h9zz434,Japanese Red Cross Kyushu International College of Nursing,education,JP
https://openalex.org/I4210106894,https://ror.org/01mwe3155,Domainex (United Kingdom),company,GB
https://openalex.org/I4210140251,https://ror.org/03gsy3007,PledPharma (Sweden),company,SE
https://openalex.org/I4210094792,https://ror.org/00vrz7m04,Aronora (United States),company,US
https://openalex.org/I4210120432,https://ror.org/02mmf4x63,Tetra Therapeutics (United States),company,US
https://openalex.org/I4210165249,https://ror.org/053nkmh39,Honghu Hospital of Traditional Chinese Medicine,healthcare,CN
https://openalex.org/I4210136653,https://ror.org/03p8xz723,Lausitzer Seenland Klinikum,healthcare,DE
https://openalex.org/I880058466,https://ror.org/040s9tj83,Zebra Technologies (United States),company,US
https://openalex.org/I4210110262,https://ror.org/023qcs349,Rehabilitation Institute of Kansas City,healthcare,US
https://openalex.org/I4210132815,https://ror.org/03zgc2711,Canossa Private Hospital,healthcare,AU
https://openalex.org/I4210128398,https://ror.org/02r895s37,Kibow Biotech (United States),company,US
https://openalex.org/I4210090672,https://ror.org/00apfzg17,Hospital Ortopédico de Passo Fundo,healthcare,BR
https://openalex.org/I4210086846,https://ror.org/003ct7658,Centro Universitário Católico Salesiano Auxilium,education,BR
https://openalex.org/I1283891715,https://ror.org/01kys6733,Danish Emergency Management Agency,government,DK
https://openalex.org/I2799831319,https://ror.org/01dbfn577,Feeding America,nonprofit,US
https://openalex.org/I4210130466,https://ror.org/02veq9058,Beaver Medical Group,healthcare,US
https://openalex.org/I4210112681,https://ror.org/01vbm2c42,Software Research and Development Consulting,company,TR
https://openalex.org/I4210123489,https://ror.org/02rxp0j51,Ingeniatrics Tecnologías (Spain),company,ES
https://openalex.org/I4210133382,https://ror.org/03gz60y52,Raiz - Instituto De Investigação Da Floresta E Papel,nonprofit,PT
https://openalex.org/I4210166942,https://ror.org/05hgx5v83,Think A Move (United States),company,US
https://openalex.org/I4210150271,https://ror.org/05vpy0b11,Integrative Health Technologies (United States),company,US
https://openalex.org/I4210109814,https://ror.org/01px5z495,Tempest Technologies (United States),company,US
https://openalex.org/I4210132230,https://ror.org/02kzda898,Videometer (Denmark),company,DK
https://openalex.org/I4210087659,https://ror.org/002x0mf51,Mareşal Çakmak Askeri Hastanesi,healthcare,TR
https://openalex.org/I4210090480,https://ror.org/00e5rqn68,Sonoma County Library,archive,US
https://openalex.org/I4210160182,https://ror.org/054089030,Access Alliance Multicultural Health and Community Services,healthcare,CA
https://openalex.org/I4210161901,https://ror.org/059c7sp21,Brazilian College of Animal Reproduction,nonprofit,BR
https://openalex.org/I4210088317,https://ror.org/007vd5q36,TETEC Tissue Engineering Technologies (Germany),company,DE
https://openalex.org/I4210147105,https://ror.org/03wtmb115,VA Butler Healthcare,healthcare,US
https://openalex.org/I4210158647,https://ror.org/05e80bb92,Institute of Mental Health and Hospital,healthcare,IN
https://openalex.org/I4210157916,https://ror.org/04vfkg585,Tech Foundation,nonprofit,US
https://openalex.org/I4210121553,https://ror.org/02k6hv566,Shahid Gangalal National Heart Centre,healthcare,NP
https://openalex.org/I4210146064,https://ror.org/03vn74a89,Takarazuka University of Medical and Health Care,education,JP
https://openalex.org/I4210141267,https://ror.org/03kz92t11,Hermes Arzneimittel (Germany),company,DE
https://openalex.org/I342450454,https://ror.org/053yb3j55,Loyalist College,education,CA
https://openalex.org/I32132236,https://ror.org/03yta1g89,Niigata College of Nursing,education,JP
https://openalex.org/I2802728090,https://ror.org/018dznw39,Rubaga Hospital,healthcare,UG
https://openalex.org/I2800486115,https://ror.org/03qqt7x47,Art Gallery of New South Wales,archive,AU
https://openalex.org/I4210114737,https://ror.org/02929xv98,Ildong (South Korea),company,KR
https://openalex.org/I4210117179,https://ror.org/022vy2r94,Decipher Biosciences (Canada),company,CA
https://openalex.org/I4210156151,https://ror.org/04r9qdk92,Kudret Göz Hastanesi,healthcare,TR
